,dish washer,electric stove,fridge,microwave,washer dryer,hour_sin,hour_cos,day_sin,day_cos,lag_1,rolling_mean,main
2024-01-01 00:45:00,0.07,0.44666666666666666,100.20666666666666,90.33333333333333,0.13333333333333333,0.0,1.0,0.0,1.0,107.39730003356699,149.96172215779433,845.6864291635194
2024-01-01 01:00:00,0.0033333333333333335,0.0,113.87333333333333,4.0,0.0,0.25881904510252074,0.9659258262890683,0.0,1.0,845.6864291635194,398.5148431057075,228.6175998942
2024-01-01 01:15:00,0.0033333333333333335,0.0,6.593333333333334,4.0,0.0,0.25881904510252074,0.9659258262890683,0.0,1.0,228.6175998942,393.9004430304288,136.57123357139
2024-01-01 01:30:00,0.006666666666666667,0.0,7.25,4.1066666666666665,0.0,0.25881904510252074,0.9659258262890683,0.0,1.0,136.57123357139,403.62508754303644,204.66189977008668
2024-01-01 01:45:00,0.06666666666666667,1.02,128.66333333333333,266.24666666666667,0.0,0.25881904510252074,0.9659258262890683,0.0,1.0,204.66189977008668,189.9502444118922,658.3012332151733
2024-01-01 02:00:00,0.0033333333333333335,0.0,65.66,4.423333333333333,0.0,0.49999999999999994,0.8660254037844387,0.0,1.0,658.3012332151733,333.17812218554997,294.8730674743567
2024-01-01 02:15:00,0.006666666666666667,0.0,7.323333333333333,4.36,0.0,0.49999999999999994,0.8660254037844387,0.0,1.0,294.8730674743567,385.9454001532056,238.60213373824334
2024-01-01 02:30:00,0.006666666666666667,0.0,6.226666666666667,4.216666666666667,0.0,0.49999999999999994,0.8660254037844387,0.0,1.0,238.60213373824334,397.2588114759244,287.25286702470333
2024-01-01 02:45:00,0.0033333333333333335,0.0,6.273333333333333,4.246666666666667,0.0,0.49999999999999994,0.8660254037844387,0.0,1.0,287.25286702470333,273.5760227457678,286.76559946697
2024-01-01 03:00:00,0.043333333333333335,0.0033333333333333335,125.15,4.18,0.013333333333333334,0.7071067811865476,0.7071067811865476,0.0,1.0,286.76559946697,270.87353340997225,400.34779968262
2024-01-01 03:15:00,0.0,0.0,102.99666666666667,4.233333333333333,0.0,0.7071067811865476,0.7071067811865476,0.0,1.0,400.34779968262,324.7887553914311,383.41796722414
2024-01-01 03:30:00,0.0,0.0,6.56,4.233333333333333,0.0,0.7071067811865476,0.7071067811865476,0.0,1.0,383.41796722414,356.8437887912433,315.9237996419266
2024-01-01 03:45:00,0.04,0.5866666666666667,72.34333333333333,159.06333333333333,0.0,0.7071067811865476,0.7071067811865476,0.0,1.0,315.9237996419266,366.5631888495622,613.8501322428066
2024-01-01 04:00:00,0.7433333333333333,0.06333333333333334,128.28,20.406666666666666,0.0033333333333333335,0.8660254037844386,0.5000000000000001,0.0,1.0,613.8501322428066,437.73063303629107,1913.6495015461967
2024-01-01 04:15:00,0.6,1.4333333333333333,5.5,392.58,0.013333333333333334,0.8660254037844386,0.5000000000000001,0.0,1.0,1913.6495015461967,947.8078111436433,1596.76653656
2024-01-01 04:30:00,0.3933333333333333,0.72,6.273333333333333,179.32,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,1596.76653656,1374.7553901163344,1043.1041277058634
2024-01-01 04:45:00,0.006666666666666667,0.96,6.153333333333333,254.15333333333334,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,1043.1041277058634,1517.840055270687,614.01146962495
2024-01-01 05:00:00,0.006666666666666667,0.0033333333333333335,6.426666666666667,4.19,0.0033333333333333335,0.9659258262890683,0.25881904510252074,0.0,1.0,614.01146962495,1084.6273779636047,297.40066630048
2024-01-01 05:15:00,87.46,0.2633333333333333,128.08333333333334,67.25,0.0,0.9659258262890683,0.25881904510252074,0.0,1.0,297.40066630048,651.5054212104311,566.0495994059401
2024-01-01 05:30:00,720.4466666666667,0.0,113.19,4.053333333333334,0.7966666666666666,0.9659258262890683,0.25881904510252074,0.0,1.0,566.0495994059401,492.48724511045674,1114.9781372069867
2024-01-01 05:45:00,1101.3433333333332,0.0,5.966666666666667,4.086666666666667,1.48,0.9659258262890683,0.25881904510252074,0.0,1.0,1114.9781372069867,659.4761343044689,1386.3718973799
2024-01-01 06:00:00,396.75666666666666,0.0,6.79,4.033333333333333,0.3566666666666667,1.0,6.123233995736766e-17,0.0,1.0,1386.3718973799,1022.4665446642756,683.9651646930932
2024-01-01 06:15:00,618.7333333333333,0.0,103.78666666666666,4.043333333333333,0.51,1.0,6.123233995736766e-17,0.0,1.0,683.9651646930932,1061.7717330933267,1005.6886009723866
2024-01-01 06:30:00,846.3133333333334,0.0,97.49666666666667,4.09,0.7566666666666667,1.0,6.123233995736766e-17,0.0,1.0,1005.6886009723866,1025.3418876817932,1213.36029754616
2024-01-01 06:45:00,196.94333333333333,0.0,7.223333333333334,4.253333333333333,0.006666666666666667,1.0,6.123233995736766e-17,0.0,1.0,1213.36029754616,967.67135440388,464.8228017170933
2024-01-01 07:00:00,181.48333333333332,0.0,6.13,4.306666666666667,0.0,0.9659258262890683,-0.25881904510252063,0.0,1.0,464.8228017170933,894.6239000785466,435.8374978637733
2024-01-01 07:15:00,0.0033333333333333335,0.0,6.136666666666667,4.166666666666667,0.0,0.9659258262890683,-0.25881904510252063,0.0,1.0,435.8374978637733,704.6735323756756,260.67473347981996
2024-01-01 07:30:00,0.02,0.0,44.42666666666667,4.276666666666666,0.0,0.9659258262890683,-0.25881904510252063,0.0,1.0,260.67473347981996,387.1116776868955,349.79840067541
2024-01-01 07:45:00,0.08666666666666667,0.03666666666666667,191.71333333333334,4.87,0.0,0.9659258262890683,-0.25881904510252063,0.0,1.0,349.79840067541,348.77021067300103,647.8184335326933
2024-01-01 08:00:00,0.08666666666666667,0.03666666666666667,50.45,4.573333333333333,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,647.8184335326933,419.4305225626411,402.69903518677
2024-01-01 08:15:00,0.0033333333333333335,0.0,6.243333333333333,4.0,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,402.69903518677,466.7719564649578,190.69509948731667
2024-01-01 08:30:00,0.0033333333333333335,0.0,6.48,4.0,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,190.69509948731667,413.7375227355933,190.20473312378
2024-01-01 08:45:00,0.0033333333333333335,0.0,6.62,4.0,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,190.20473312378,261.1996225992889,185.98510004677
2024-01-01 09:00:00,0.04,0.0,111.85666666666667,4.0,0.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,185.98510004677,188.9616442192889,287.6640997314533
2024-01-01 09:15:00,0.0,0.0,92.84333333333333,4.0,0.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,287.6640997314533,221.28464430066774,263.88470006308336
2024-01-01 09:30:00,0.0,0.0,6.68,4.0,0.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,263.88470006308336,245.84463328043554,176.02346618650333
2024-01-01 09:45:00,0.0,0.0,6.633333333333334,4.0,0.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,176.02346618650333,242.52408866034668,176.00009979249
2024-01-01 10:00:00,0.03,0.0,143.83666666666667,4.0,0.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,176.00009979249,205.3027553473589,315.64520034790337
2024-01-01 10:15:00,0.0033333333333333335,0.0,31.66,4.0,0.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,315.64520034790337,222.55625544229892,200.38993326823334
2024-01-01 10:30:00,0.0033333333333333335,0.0,6.6,4.0,0.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,200.38993326823334,230.6784111362089,175.16073277790667
