,dish washer,electric stove,fridge,microwave,washer dryer,hour,day,lag_1,rolling_mean,main
2024-01-01 03:00:00,0.26714801444043323,0.0138477409797905,0.35133930517942186,0.0,0.49971444888635075,0.13043478260869565,0.0,0.02904063910908776,0.07132119386883605,0.030321093207726135
2024-01-01 04:00:00,0.2978339350180506,0.012326737911332132,0.23296013332493598,0.0,0.3946316390633924,0.17391304347826086,0.0,0.030321093207726135,0.038202830234484245,0.023121032060292507
2024-01-01 05:00:00,0.3465703971119134,0.012657390752301347,0.20451231269348352,0.0,0.44374643061107943,0.21739130434782608,0.0,0.023121032060292507,0.0316638970358452,0.021327398532138622
2024-01-01 06:00:00,0.3492779783393502,0.012617712411385037,0.18401941738165717,0.0,0.4288977727013137,0.2608695652173913,0.0,0.021327398532138622,0.028535534360657366,0.021362042169949497
2024-01-01 07:00:00,0.16606498194945848,0.011407523013437733,0.4117376328041355,0.0,0.4957167332952599,0.30434782608695654,0.0,0.021362042169949497,0.02490189158858544,0.05401833171172163
2024-01-01 08:00:00,0.15342960288808666,0.008775526399322824,0.35229370243153285,0.0,0.6790405482581381,0.34782608695652173,0.0,0.05401833171172163,0.03743332478185117,0.08601145730826798
2024-01-01 09:00:00,0.12545126353790614,0.010653634536027932,0.41558913440529427,0.0,0.5299828669331812,0.3913043478260869,0.0,0.08601145730826798,0.06366810809194702,0.11078307256700098
2024-01-01 10:00:00,0.2265342960288809,0.011308327161146967,0.14557707121160007,0.0,0.3466590519703028,0.43478260869565216,0.0,0.11078307256700098,0.09993579753845201,0.08035763947366789
2024-01-01 11:00:00,0.20758122743682314,0.010369273092794413,0.18989114057738615,0.0,0.26213592233009697,0.4782608695652174,0.0,0.08035763947366789,0.11061858468488243,0.08180174270122739
2024-01-01 12:00:00,0.24819494584837545,0.01200931118400169,0.2870119614559161,0.0,0.4106225014277556,0.5217391304347826,0.0,0.08180174270122739,0.10891119413761809,0.089369295420312
2024-01-01 13:00:00,0.17057761732851986,0.011447201354354036,0.32811886848212085,0.0,0.3346659051970302,0.5652173913043478,0.0,0.089369295420312,0.10022612066011106,0.0908965375360937
2024-01-01 14:00:00,0.17148014440433212,0.010891704581525764,0.30287336553414757,0.0,0.29126213592232997,0.6086956521739131,0.0,0.0908965375360937,0.1045005232289394,0.08937154148715099
2024-01-01 15:00:00,0.2328519855595668,0.010937995979261456,0.2096912500666141,0.0,0.3135351227869789,0.6521739130434783,0.0,0.08937154148715099,0.10757070828855438,0.08374860679907511
2024-01-01 16:00:00,0.2292418772563177,0.010514760342820867,0.17087102072059418,0.0,0.2918332381496289,0.6956521739130435,0.0,0.08374860679907511,0.10529105004165899,0.08139382441368084
2024-01-01 17:00:00,0.29873646209386284,0.011460427467992806,0.16660287869465584,0.0,0.426613363792119,0.7391304347826086,0.0,0.08139382441368084,0.10143690692909806,0.08223143723475454
2024-01-01 18:00:00,0.2193140794223827,0.012908686911437942,0.30119711452282566,0.0,0.43061107938320964,0.7826086956521738,0.0,0.08223143723475454,0.09854099885812463,0.09067972167399002
2024-01-01 19:00:00,0.15072202166064982,0.011453814411173421,0.38421514148818153,0.0,0.3449457452884068,0.8260869565217391,0.0,0.09067972167399002,0.10135214429768503,0.09423342489578856
2024-01-01 20:00:00,0.17599277978339353,0.00917892286530526,0.3852082959891093,0.0,0.6127926898914906,0.8695652173913043,0.0,0.09423342489578856,0.10655967367678769,0.04898284329739169
2024-01-01 21:00:00,0.19314079422382674,0.008768913342503439,0.33977026640763913,0.0,0.6790405482581381,0.9130434782608695,0.0,0.04898284329739169,0.09307459444991058,0.06915478800918334
2024-01-01 22:00:00,0.11823104693140794,0.010957835149719607,0.39774142132520734,0.0,0.7652769845802401,0.9565217391304348,0.0,0.06915478800918334,0.0843444377289971,0.1402019568995359
2024-01-01 23:00:00,0.004512635379061372,0.009410379853983707,0.7019034653825098,0.0,0.710451170759566,1.0,0.0,0.1402019568995359,0.10298851324032789,0.13990063718895515
2024-01-02 00:00:00,0.17779783393501805,0.008768913342503439,0.2812952672554539,0.0,0.6876070816676187,0.0,0.16666666666666666,0.13990063718895515,0.13986326517932257,0.11292234880672936
2024-01-02 01:00:00,0.4277978339350181,0.012088667865834304,0.3533885947106045,0.0,0.46316390633923477,0.043478260869565216,0.16666666666666666,0.11292234880672936,0.1576146632093856,0.07537675697953083
