,dish washer,electric stove,fridge,microwave,washer dryer,hour_sin,hour_cos,day_sin,day_cos,lag_1,rolling_mean,main
2024-01-01 00:45:00,-0.13264078433317267,-0.08689011295780905,-0.47096202355563116,-0.27349346427978377,3.096529344488121,0.0,1.0,0.0,1.0,0.061024636905258035,-0.7275945116621553,-0.7052364016399197
2024-01-01 01:00:00,-0.1324637281604385,-0.07276941426671676,-1.1016982453408368,-0.2807662207541076,3.1135816947974555,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.705486615586341,-0.7063737932965475,-1.0263057848114807
2024-01-01 01:15:00,-0.13303030791318785,-0.11660680721816741,0.8440891968133634,-0.262291747411285,3.1192658115672334,0.25881904510252074,0.9659258262890683,0.0,1.0,-1.026557776090921,-0.7066945262732791,-0.04727824166548781
2024-01-01 01:30:00,-0.13242831692589166,-0.08246422232328758,-0.4640502604469626,-0.273744248985795,3.0737928774090078,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.04752481337498445,-0.7526807108780866,-0.6955075004825174
2024-01-01 01:45:00,-0.13221584951861065,-0.0723479008729528,-1.101092835433508,-0.28059903095010025,3.079476994178786,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.6957576605729867,-0.7485591098925366,-1.026070631950327
2024-01-01 02:00:00,-0.13253455062953215,-0.11260242997740988,0.7319370114807358,-0.2640472403533632,3.0169517097112255,0.49999999999999994,0.8660254037844387,0.0,1.0,-1.0263226219280392,-0.7484594885428478,-0.11677069280888283
2024-01-01 02:15:00,-0.13271160680226635,-0.08731162635157298,-0.39886779375791404,-0.2739950336918061,2.795271155689874,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.11701764920541116,-0.7778996226841006,-0.669153511233145
2024-01-01 02:30:00,-0.1318617371731423,-0.07255865756983479,-1.1021523027713331,-0.2810170054601188,2.7043252873734214,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.6694035254367197,-0.7667348851350151,-1.0265260202962734
2024-01-01 02:45:00,-0.1329594854440942,-0.10796578264600645,0.5379031361819115,-0.26672227721748226,2.4201194488845093,0.49999999999999994,0.8660254037844387,0.0,1.0,-1.0267780127948636,-0.7669278081614797,-0.21191686552812392
2024-01-01 03:00:00,-0.1329594854440942,-0.09763870449878972,-0.22889896227540266,-0.27349346427978377,1.9199171731440234,0.7071067811865476,0.7071067811865476,0.0,1.0,-0.21216434862213027,-0.8072360149061412,-0.5846954548391914
2024-01-01 03:15:00,-0.13320736408592204,-0.0797243852638219,-1.1049775490055334,-0.28126779016613,1.8971807060649106,0.7071067811865476,0.7071067811865476,0.0,1.0,-0.5849450015111352,-0.7714557759213805,-1.028379751017526
