,dish washer,electric stove,fridge,microwave,washer dryer,hour,day,lag_1,rolling_mean,main
2024-01-01 03:00:00,2.57789097583485e-05,0.12334494773519163,0.3548306032442756,0.18350303662376055,1.9300208225121492e-06,0.13043478260869565,0.0,0.043412606579847676,0.05172022587779212,0.07940526125540373
2024-01-01 04:00:00,0.0005392947921446506,0.6641114982578398,0.1527314153602587,0.9771616095478195,2.4125260281401862e-06,0.17391304347826086,0.0,0.07940526125540373,0.06187562642776175,0.28453545376704437
2024-01-01 05:00:00,0.5906226637863031,0.05574912891986063,0.2877545977324415,0.0751373243992425,0.00033003356064957747,0.21739130434782608,0.0,0.28453545376704437,0.1575910127336028,0.17747248645046873
2024-01-01 06:00:00,0.6368669344236093,0.0,0.23954280257498145,0.000846882804750388,0.0002359450455521102,0.2608695652173913,0.0,0.17747248645046873,0.21243695156249504,0.17765282592423254
2024-01-01 07:00:00,0.05617533783261238,0.007665505226480836,0.28114542279034505,0.0022583541460010313,0.0,0.30434782608695654,0.0,0.17765282592423254,0.2526315267561663,0.07825247717070222
2024-01-01 08:00:00,2.990353531968426e-05,0.007665505226480836,0.0567182807768503,0.001027237476132415,0.0,0.34782608695652173,0.0,0.07825247717070222,0.16823801896872437,0.03522224487654148
2024-01-01 09:00:00,1.237387668400728e-05,0.0,0.242956286464594,0.00035286783531266255,0.0,0.3913043478260869,0.0,0.03522224487654148,0.11004127841302502,0.03130186147981623
2024-01-01 10:00:00,1.134272029367334e-05,0.0,0.20617861525638825,0.00035286783531266255,0.0,0.43478260869565216,0.0,0.03130186147981623,0.05016686966960141,0.029155674422092565
2024-01-01 11:00:00,8.24925112267152e-06,0.0,0.21343279206228877,0.00035286783531266255,0.0,0.4782608695652174,0.0,0.029155674422092565,0.030080619832266266,0.029723380917037263
2024-01-01 12:00:00,8.24925112267152e-06,0.0,0.19358013729325385,0.00035286783531266255,0.0,0.5217391304347826,0.0,0.029723380917037263,0.027830950828814767,0.028766280447199647
2024-01-01 13:00:00,1.7529658635676978e-05,0.000696864111498258,0.20953346261292766,0.00035286783531266255,9.650104112560746e-07,0.5652173913043478,0.0,0.028766280447199647,0.026793606006897876,0.029086616749419095
2024-01-01 14:00:00,3.5059317271353955e-05,0.002787456445993032,0.23722665951859406,0.00035286783531266255,6.85157391991813e-05,0.6086956521739131,0.0,0.029086616749419095,0.026765353461134213,0.03911603164832875
2024-01-01 15:00:00,1.54673458550091e-05,0.9191637630662021,0.1922566269753182,0.40594699925113603,0.00019324333485402892,0.6521739130434783,0.0,0.03911603164832875,0.030608029942321,0.13967811442951766
2024-01-01 16:00:00,3.402816088102002e-05,0.0,0.22235392173698165,0.001936852340493938,0.0,0.6956521739130435,0.0,0.13967811442951766,0.07598375061180934,0.046273308413888437
2024-01-01 17:00:00,0.00010724026459472976,0.15609756097560976,0.2260982832060781,0.2261843616816897,5.30755726190841e-06,0.7391304347826086,0.0,0.046273308413888437,0.08301508795606347,0.057660357164654535
2024-01-01 18:00:00,3.299700449068608e-05,0.004878048780487805,0.22213194057606206,0.013781449345822247,0.0,0.7826086956521738,0.0,0.057660357164654535,0.09060185398832485,0.03832236086012439
2024-01-01 19:00:00,0.0006568466206427198,0.14982578397212543,0.7973940249372798,0.0011448600879033002,5.95893928950626e-05,0.8260869565217391,0.0,0.03832236086012439,0.04913567137210836,0.05672587195728589
2024-01-01 20:00:00,7.21809473233758e-05,0.0,0.41072797255810256,0.00035286783531266255,0.0,0.8695652173913043,0.0,0.05672587195728589,0.053411974329111954,0.038439136039383634
2024-01-01 21:00:00,3.5059317271353955e-05,0.0,0.2391365351672607,0.00035286783531266255,1.9300208225121492e-06,0.9130434782608695,0.0,0.038439136039383634,0.045548279992889844,0.02998994980143355
2024-01-01 22:00:00,2.474775336801456e-05,0.17142857142857143,0.18550504902432996,0.08104197951014103,0.0,0.9565217391304348,0.0,0.02998994980143355,0.04213936371112694,0.06586115754904201
2024-01-01 23:00:00,5.258897590703094e-05,0.22578397212543555,0.22317902152379598,0.3281514038258715,3.6187890422102796e-06,1.0,0.0,0.06586115754904201,0.045876748193594434,0.09333439396687533
2024-01-02 00:00:00,4.021509922302366e-05,0.6257839721254356,0.29256698176822654,0.0008155167749448189,0.0,0.0,0.16666666666666666,0.09333439396687533,0.06833523436554331,0.09268552637614288
2024-01-02 01:00:00,5.0526663126363056e-05,0.1818815331010453,0.14840487688422216,0.24310241400806892,3.377536439396261e-06,0.043478260869565216,0.16666666666666666,0.09268552637614288,0.09398494970899407,0.022531755357710893
2024-01-02 02:00:00,4.12462556133576e-05,0.0,0.29956148249908904,0.00035286783531266255,0.0,0.08695652173913043,0.16666666666666666,0.022531755357710893,0.07625823128755674,0.01488216694330229
2024-01-02 03:00:00,2.887237892935032e-05,0.0,0.19449738020346877,0.00035286783531266255,0.0,0.13043478260869565,0.16666666666666666,0.01488216694330229,0.04416223024326372,0.010027114655186072
2024-01-02 04:00:00,3.815278644235578e-05,0.0,0.20612835537089702,0.00035286783531266255,0.0,0.17391304347826086,0.16666666666666666,0.010027114655186072,0.010345414971489865,0.010496226805652039
2024-01-02 05:00:00,3.09346917100182e-05,0.0,0.1918461712438065,0.00035286783531266255,0.0,0.21739130434782608,0.16666666666666666,0.010496226805652039,0.005421496918030046,0.010724147155420392
2024-01-02 06:00:00,2.681006614868244e-05,0.0,0.18383390783174666,0.00035286783531266255,0.0,0.2608695652173913,0.16666666666666666,0.010724147155420392,0.0037203876886649292,0.00953446247718601
2024-01-02 07:00:00,3.299700449068608e-05,0.0,0.19380211845417347,0.0003920753725696266,0.0,0.30434782608695654,0.16666666666666666,0.00953446247718601,0.0035188361786636577,0.012030953442994343
2024-01-02 08:00:00,2.784122253901638e-05,0.7087108013937282,0.1929644536959863,0.9999999999999999,4.825052056280373e-07,0.34782608695652173,0.16666666666666666,0.012030953442994343,0.004146716222655805,0.11126621781517756
2024-01-02 09:00:00,3.712163005202184e-05,0.20557491289198607,0.20165103723838682,0.2980870642572328,1.9300208225121492e-06,0.3913043478260869,0.16666666666666666,0.11126621781517756,0.045280008766681513,0.08544530998611304
2024-01-02 10:00:00,4.949550673602912e-05,0.0,0.2095250859653458,0.000670448887094055,1.4475156168841118e-06,0.43478260869565216,0.16666666666666666,0.08544530998611304,0.07633629274173806,0.06347045659060599
2024-01-02 11:00:00,6.805632176204004e-05,0.0,0.20717962464242184,0.0003489470815869651,0.0,0.4782608695652174,0.16666666666666666,0.06347045659060599,0.09738097699585838,0.027820426658499837
2024-01-02 12:00:00,4.12462556133576e-05,0.0,0.20156308243877716,0.00035286783531266255,4.825052056280373e-07,0.5217391304347826,0.16666666666666666,0.027820426658499837,0.06324203280372181,0.027506967871879274
2024-01-02 13:00:00,4.846435034569518e-05,0.000696864111498258,0.20586449097206808,0.00035286783531266255,2.4125260281401862e-06,0.5652173913043478,0.16666666666666666,0.027506967871879274,0.039538574539314746,0.02767849412552668
2024-01-02 14:00:00,5.0526663126363056e-05,0.0,0.2087711876829774,0.00035286783531266255,0.0,0.6086956521739131,0.16666666666666666,0.02767849412552668,0.024895537518691974,0.028266056250187053
2024-01-02 15:00:00,3.712163005202184e-05,0.0,0.1921058473188445,0.00035286783531266255,0.0,0.6521739130434783,0.16666666666666666,0.028266056250187053,0.02507785137239383,0.027623857840628038
2024-01-02 16:00:00,4.433972478435942e-05,0.0,0.19350893578880796,0.00035286783531266255,0.0,0.6956521739130435,0.16666666666666666,0.027623857840628038,0.02512567283905405,0.028725054462559674
2024-01-02 17:00:00,7.321210371370974e-05,0.21811846689895467,0.20061233293823477,0.30168239542369624,1.4475156168841118e-06,0.7391304347826086,0.16666666666666666,0.028725054462559674,0.02555383661393624,0.07037098739898501
2024-01-02 18:00:00,4.2277412003691535e-05,0.0,0.22082937187708107,0.0004352036635522846,0.0,0.7826086956521738,0.16666666666666666,0.07037098739898501,0.042779605280970266,0.0355897062573048
2024-01-02 19:00:00,0.0005805410477580082,0.08222996515679443,0.5370017465310208,0.00035286783531266255,7.864834851737007e-05,0.8260869565217391,0.16666666666666666,0.0355897062573048,0.0460385552024749,0.04290672833386883
2024-01-02 20:00:00,8.867944956871884e-05,0.0,0.40099849639175905,0.00035286783531266255,0.0,0.8695652173913043,0.16666666666666666,0.04290672833386883,0.05184049399570497,0.03638574669425916
2024-01-02 21:00:00,5.258897590703094e-05,0.0,0.24503788338868898,0.00035286783531266255,0.0,0.9130434782608695,0.16666666666666666,0.03638574669425916,0.03793661436687464,0.029541475260452314
2024-01-02 22:00:00,4.537088117469336e-05,0.0,0.2515967984452942,0.00035286783531266255,2.4125260281401862e-06,0.9565217391304348,0.16666666666666666,0.029541475260452314,0.03546219094059289,0.02971602436731204
2024-01-02 23:00:00,2.474775336801456e-05,0.0,0.14522593912690202,0.00035286783531266255,1.4475156168841118e-06,1.0,0.16666666666666666,0.02971602436731204,0.030065673029656424,0.02477050056112484
2024-01-03 00:00:00,3.5059317271353955e-05,0.0,0.252719269221265,0.00035286783531266255,0.0,0.0,0.3333333333333333,0.02477050056112484,0.025313698915438068,0.02982049622583256
2024-01-03 01:00:00,6.18693834200364e-06,0.0,0.04684640160161502,0.00035286783531266255,0.0,0.043478260869565216,0.3333333333333333,0.02982049622583256,0.025427850642367793,0.019900327837178457
2024-01-03 02:00:00,4.743319395536124e-05,0.0,0.3414154021419088,0.00035286783531266255,0.0,0.08695652173913043,0.3333333333333333,0.019900327837178457,0.021412099681123987,0.02941669639105841
2024-01-03 03:00:00,5.362013229736488e-05,0.5094076655052264,0.18978132761487523,0.10553100728083967,1.2062630140700931e-06,0.13043478260869565,0.3333333333333333,0.02941669639105841,0.023312929165094268,0.06506774992390403
2024-01-03 04:00:00,2.57789097583485e-05,0.0,0.21267889377992033,0.0023093239444350808,0.0,0.17391304347826086,0.3333333333333333,0.06506774992390403,0.03773311753223694,0.06759321883689183
2024-01-03 05:00:00,5.0526663126363056e-05,0.18397212543554006,0.19316130491416028,0.10786385574762894,0.0,0.21739130434782608,0.3333333333333333,0.06759321883689183,0.05724500568898996,0.058442140097201264
2024-01-03 06:00:00,3.402816088102002e-05,0.0,0.10846083289006905,0.00035286783531266255,0.0,0.2608695652173913,0.3333333333333333,0.058442140097201264,0.06911975681904398,0.005560450740036513
2024-01-03 07:00:00,6.599400898137216e-05,0.000696864111498258,0.28130876741819155,0.00035286783531266255,9.650104112560746e-07,0.30434782608695654,0.3333333333333333,0.005560450740036513,0.04477441431940309,0.013503707401309194
2024-01-03 08:00:00,3.815278644235578e-05,0.0,0.124862308855373,0.00035286783531266255,0.0,0.34782608695652173,0.3333333333333333,0.013503707401309194,0.0226455713102669,0.006364435380548976
2024-01-03 09:00:00,5.258897590703094e-05,0.0,0.26644859460795195,0.00035286783531266255,0.0,0.3913043478260869,0.3333333333333333,0.006364435380548976,0.0013397890732908327,0.013955751082411313
2024-01-03 10:00:00,4.330856839402548e-05,0.28153310104529616,0.14778919328695464,0.00017251316393063557,0.0,0.43478260869565216,0.3333333333333333,0.013955751082411313,0.004774434318926116,0.036010596292335426
2024-01-03 11:00:00,4.12462556133576e-05,0.0,0.25703324272592865,0.00035286783531266255,0.0,0.4782608695652174,0.3333333333333333,0.036010596292335426,0.013982345384766295,0.018279696640984455
2024-01-03 12:00:00,6.599400898137216e-05,0.000696864111498258,0.20124476983066605,0.00035286783531266255,1.4475156168841118e-06,0.5217391304347826,0.3333333333333333,0.018279696640984455,0.01885706025733517,0.013072519221591136
2024-01-03 13:00:00,3.918394283268972e-05,0.0,0.12177132589766249,0.00035286783531266255,0.0,0.5652173913043478,0.3333333333333333,0.013072519221591136,0.01849571664985901,0.007763289240602562
2024-01-03 14:00:00,7.011863454270791e-05,0.000696864111498258,0.29188847331409495,0.002246591884823939,1.2062630140700931e-06,0.6086956521739131,0.3333333333333333,0.007763289240602562,0.00693931307754915,0.042188107940231645
2024-01-03 15:00:00,4.537088117469336e-05,0.0,0.19257912790722023,0.0019603768628481157,4.825052056280373e-07,0.6521739130434783,0.3333333333333333,0.042188107940231645,0.016720608308307232,0.03764546534784469
2024-01-03 16:00:00,2.165428419701274e-05,0.0,0.030440737312520158,0.00035286783531266255,0.0,0.6956521739130435,0.3333333333333333,0.03764546534784469,0.02677377485885788,0.01935884979261195
2024-01-03 17:00:00,6.496285259103822e-05,0.0,0.281735976444867,0.00035286783531266255,0.0,0.7391304347826086,0.3333333333333333,0.01935884979261195,0.031517695301991104,0.031605932742400575
2024-01-03 18:00:00,1.54673458550091e-05,0.0,0.1199745349913511,0.00035286783531266255,0.0,0.7826086956521738,0.3333333333333333,0.031605932742400575,0.02718836624293936,0.023945814630308374
2024-01-03 19:00:00,4.433972478435942e-05,0.0,0.21125486369100221,0.00035286783531266255,4.825052056280373e-07,0.8260869565217391,0.3333333333333333,0.023945814630308374,0.021583630463999977,0.028505781226370024
2024-01-03 20:00:00,3.60904736616879e-05,0.0,0.19247023148865594,0.00035286783531266255,1.2062630140700931e-06,0.8695652173913043,0.3333333333333333,0.028505781226370024,0.02532577943781767,0.027896051041271765
